CLAVE,UBICACIÓN,ESTADO,MUNICIPIO,POBLACION,LATITUD,LONGITUD,CP,TX,EN HUELLA MBB,USUARIOS ACTIVOS MBB,THP MBB (Mbps)
90121,090121-VILLA-ORESTES-PEREYRA,Durango,Ocampo,675,26.5005985,-105.6454565,35370,Satelital,MBB,69,29.322
90122,090122-EL-PATIO,Durango,Santiago Papasquiaro,691,25.01881779,-105.9053718,34625,Satelital,MBB,493,27.522
90123,090123-SANTA-TERESA,Durango,Hidalgo,807,26.2771185,-105.1485257,35323,Satelital,MBB,1,8.009
90125,090125-LA-PENA,Durango,Pueblo Nuevo,856,23.569627,-105.376268,34953,Satelital,MBB,573,24.375
90130,090130-FLORES-MAGON,Durango,Canatlan,"1,882",24.4609,-104.53303,34467,FO,MBB,146,16.688
90131,090131-EL-MULATO,Durango,Lerdo,828,25.257309,-103.741355,35199,Satelital,MBB,184,31.659
90132,090132-PENON-BLANCO,Durango,Peñon Blanco,"1,298",24.79052,-104.02221,34764,FO,MBB,734,11.694
90133,090133-CHAVARRIA,Durango,Pueblo Nuevo,882,23.640422,-105.61024,34954,Satelital,MBB,503,14.190
90135,090135-SANTA-MARIA-DE-OTAEZ,Durango,Otaez,"1,104",24.703056,-105.992778,34650,Satelital,MBB,677,4.622
90136,090136-EL-ZAPE,Durango,Guanacevi,"1,415",25.773012,-105.799118,35425,Satelital,MBB,129,11.755
90138,090138-EMILIANO-ZAPATA,Durango,Cuencame,"1,269",24.43755,-103.88909,35856,FO,MBB,361,11.757
90139,090139-VENCEDORES,Durango,San Dimas,"1,568",24.428496,-105.709988,34680,Satelital,MBB,437,12.075
90141,090141-CUAUHTEMOC,Durango,Cuencame,"2,218",24.2858,-103.80892,35850,FO,MBB,218,14.616
90142,090142-VILLA-OCAMPO,Durango,Ocampo,"1,374",26.437969,-105.504388,35355,Satelital,MBB,79,6.528
90148,090148-TAYOLTITA,Durango,San Dimas,"1,932",24.101453,-105.926566,34693,Satelital,MBB,2555,2.571
90150,090150-GENERAL-SIMON-BOLIVAR,Durango,General Simon Bolivar,"1,745",24.684312,-103.226017,35950,Satelital,MBB,310,16.176
90153,090153-JOSE-GUADALUPE-RODRIGUEZ,Durango,Guadalupe Victoria,"1,985",24.31906,-104.07718,34736,FO,MBB,294,11.905
90155,090155-SAN-BERNARDO,Durango,San Bernardo,"1,961",25.9958,-105.521303,35497,Satelital,MBB,24,15.136
90156,090156-COL-J-AGUSTIN-CASTRO,Durango,Peñon Blanco,"3,610",24.608138,-103.922722,34746,FO,MBB,258,13.076
90157,090157-SAN-JUAN-DEL-RIO,Durango,San Juan del Rio,"3,412",24.77663,-104.45724,34480,Satelital,MBB,251,10.919
90158,090158-ANTONIO-AMARO,Durango,Guadalupe Victoria,"5,379",24.32887,-103.98826,34733,FO,MBB,159,9.600
90159,090159-NICOLAS-BRAVO,Durango,Canatlan,"1,090",24.390251,-104.742556,34460,FO,MBB,59,16.130
90160,090160-SAN-MIGUEL,Durango,San Dimas,"2,445",24.41543,-105.838238,34670,Satelital,MBB,719,17.129
90161,090161-GENERAL-MARTIN-LOPEZ,Durango,Canatlan,"3,467",24.46232,-104.753905,34465,FO,MBB,117,23.154
90163,090163-CANATLAN,Durango,Canatlan,"3,575",24.638928,-104.621286,34406,MW,MBB,40,6.685
90164,090164-MORILLITOS,Durango,Nuevo Ideal,978,24.94891,-104.87707,34425,MW,MBB,36,12.411
90165,090165-SAN-LUCAS,Durango,San Juan del Rio,"3,244",24.70471,-104.63939,34490,MW,MBB,82,13.708
90166,090166-LA-GUAJOLOTA,Durango,Mezquital,"3,108",22.95993,-104.6301,34985,Satelital,MBB,1719,3.411
90167,090167-MADRONOS,Durango,Durango,"3,224",23.8841611,-105.07752,34385,FO,MBB,63,13.400
90168,090168-ENTRONQUE,Durango,Tlahualilo,"3,715",25.93156,-103.41822,35265,MW,MBB,152,21.851
90170,090170-LA-CONSTANCIA,Durango,Nombre de Dios,"2,463",23.91676,-104.26358,34857,FO,MBB,217,15.132
90173,090173-BARRANCO,Durango,Rodeo,"3,338",25.310719,-104.640244,35774,Satelital,MBB,151,5.760
90174,090174-ATOTONILCO,Durango,Santiago Papasquiaro,"4,071",25.159567,-105.448008,34600,MW,MBB,101,24.479
90175,090175-EL-MANZANAL,Durango,Durango,"4,716",23.88552,-104.49163,34324,FO,MBB,361,8.420
90176,090176-LAS-NIEVES,Durango,Ocampo,"2,544",26.40313,-105.38577,35381,Satelital,MBB,173,8.633
90177,090177-TLAHUALILO,Durango,Tlahualilo,"3,576",26.10603,-103.44498,35257,MW,MBB,204,17.373
90178,090178-EL-TECUAN,Durango,Durango,"5,450",23.92031,-104.9949,34348,MW,MBB,258,8.633
90179,090179-SAN-LORENZO,Durango,Cuencame,"8,591",25.13763,-103.75179,35826,MW,MBB,94,12.584
90180,090180-NICOLAS-BRAVO,Durango,Canatlan,"7,157",24.3256,-104.70896,34465,FO,MBB,110,14.576
90181,090181-PLAN-DE-AYALA,Durango,Durango,"17,424",23.91949,-104.536995,34324,FO,MBB,326,7.655
90182,090182-CASABLANCA,Durango,Durango,"12,229",24.144927,-104.71067,34394,FO,MBB,173,14.346
90185,090185-EL-JACAL,Durango,Durango,"12,648",24.16629,-104.59546,34303,FO,MBB,439,11.577
90186,090186-ABRAHAM,Durango,Durango,"15,754",24.20668,-104.51541,34398,FO,MBB,301,12.192
90187,090187-LAS-CUMBRES,Durango,Durango,"8,654",23.85491,-105.24576,34357,MW,MBB,256,6.325
90188,090188-SAN-FELIPE,Durango,Gomez Palacio,"15,236",25.69036,-103.39564,35115,MW,MBB,67,14.996
90192,090192-SAPIORIZ,Durango,Lerdo,"14,888",25.43237,-103.71561,35192,MW,MBB,931,8.545
90193,090193-CERRO-LA-CHINA,Durango,Santiago Papasquiaro,"1,140",25.08158998,-105.3154044,34606,FO,MBB,170,11.937
90196,090196-SUCHIL,Durango,Suchil,"2,037",23.6467941,-104.0468235,34898,Satelital,MBB,76,12.855
90197,090197-SAN-LUIS-DEL-CORDERO,Durango,San Luis del Cordero,"2,055",25.41865,-104.278874,35740,Satelital,MBB,215,6.247
90198,090198-BAYACORA,Durango,Durango,"1,887",23.894391,-104.61132,34330,FO,MBB,79,10.745
90199,090199-MENORES,Durango,San Juan del Rio,"2,924",24.87928,-104.44917,34486,Satelital,MBB,55,9.801
90200,090200-NAZAS,Durango,Nazas,"6,855",25.22554,-104.11306,35700,Satelital,MBB,193,11.999
90201,090201-SUCHIL,Durango,Suchil,"4,854",23.62057,-103.92821,34907,MW,MBB,481,9.482
90206,090206-SANTIAGO-PAPASQUIARO,Durango,Santiago Papasquiaro,"19,158",25.047259,-105.427979,34635,FO,MBB,3728,3.052
90209,090209-CARMEN,Durango,Durango,"3,576",24.00989444,-104.6029556,34167,FO,MBB,1850,9.530
90210,090210-15-DE-OCTUBRE,Durango,Durango,"18,290",24.02644,-104.577752,34306,FO,MBB,1048,9.361
90212,090212-EL-VERGEL,Durango,Gomez Palacio,"8,689",25.64427,-103.52152,35144,Satelital,MBB,275,7.730
90218,090218-SAN-PEDRO-DEL-GALLO,Durango,San Pedro del Gallo,2,25.563825,-104.292244,35590,Satelital,MBB,285,33.785
90219,090219-HIDALGO,Durango,Hidalgo,0,26.24760959,-104.9161432,35300,Satelital,MBB,114,19.431
90220,090220-SAN-MIGUEL-PAPASQUIARO,Durango,Santiago Papasquiaro,0,24.82874,-105.33562,34613,Satelital,MBB,39,32.173
90221,090221-IGNACIO-ZARAGOZA,Durango,Peñon Blanco,0,24.91396,-104.21584,34757,Satelital,MBB,90,14.241
90224,090224-PUEBLO-DE-CANA,Durango,Pueblo Nuevo,110,23.38238,-105.37122,34960,Satelital,MBB,0,0.000
90226,090226-SANTA-MARIA-DE-OCOTAN,Durango,Mezquital,0,22.91844,-104.59942,34983,Satelital,MBB,807,12.170
90227,090227-SAN-ISIDRO-DEL-DERRAME,Durango,Mapimi,0,26.33638889,-104.33,35223,Satelital,MBB,176,14.352
90230,090230-CUENCAME-DE-CENICEROS,Durango,Cuencame,"3,279",24.866654,-103.698067,35807,FO,MBB,501,0.000
90231,090231-EL-DURAZNO,Durango,Tamazula,"2,947",25.467328,-106.928769,34570,Satelital,MBB,372,13.474
90232,090232-EL-TOBOSO,Durango,Nuevo Ideal,"2,009",25.016388,-104.981761,34425,Satelital,MBB,69,23.915
90233,090233-LOZANO-ZAVALA,Durango,Santiago Papasquiaro,"1,975",25.11617,-105.171882,34606,Satelital,MBB,20,20.618
90234,090234-ESPINAZO-DEL-DIABLO,Durango,Pueblo Nuevo,"3,238",23.646656,-105.75161,34955,Satelital,MBB,142,13.306
90237,090237-CANAS,Durango,General Simon Bolivar,"2,044",24.641696,-103.292276,35984,Satelital,MBB,273,19.506
90238,090238-GARAME-DE-ARRIBA,Durango,Santiago Papasquiaro,668,25.036979,-105.502635,34616,Satelital,MBB,102,14.029
90239,090239-TOPIA,Durango,Topia,"3,908",25.211644,-106.571697,34540,Satelital,MBB,1145,18.538
90240,090240-SAN-NICOLAS,Durango,Santiago Papasquiaro,"1,261",24.946676,-105.424861,34610,Satelital,MBB,28,16.877
90241,090241-FRANCISCO-JAVIER-MINA,Durango,Panuco de Coronado,665,24.4925,-104.485,34794,FO,MBB,35,18.501
90247,090247-BENITO-JUAREZ-JUAREZ-DE-ABAJO,Durango,Nuevo Ideal,"1,159",25.058787,-105.112891,34424,Satelital,MBB,68,15.213
90263,090263-JESUS-GONZALEZ-ORTEGA-PERICOS,Durango,Durango,457,24.17178,-105.05487,34386,Satelital,MBB,105,8.317
90290,090290-ORIENTE-AGUANAVAL,Durango,General Simon Bolivar,19,24.90221,-103.23762,35974,Satelital,MBB,29,21.782
90294,090294-LA-GLORIA-CANOAS,Durango,Mezquital,"1,478",22.610613,-104.295957,34993,Satelital,MBB,400,0.000
90297,090297-SAN-FRANCISCO-DE-LAJAS-LAJAS,Durango,Pueblo Nuevo,152,23.12022,-105.09977,34966,Satelital,MBB,576,13.580
90299,090299-SANTA-MARIA-MAGDALENA-DE-TAXICARINGA,Durango,Mezquital,0,23.21913,-104.76403,34977,Satelital,MBB,232,9.033
90304,090304-CANELAS,Durango,Canelas,"1,228",25.12546378,-106.5472156,34500,Satelital,MBB,0,0.000
90331,090331-CENTAURO,Durango,Durango,"3,728",24.06515382,-104.5906582,34208,FO,MBB,746,17.051
90332,090332-GENERAL-IGNACIO-ZARAGOZA,Durango,Panuco de Coronado,534,24.48525472,-104.3315203,34793,Satelital,MBB,32,20.217
90333,090333-JOSE-TRINIDAD-GARCIA-DE-LA-CADENA,Durango,General Simon Bolivar,284,24.779971,-103.179646,35954,Satelital,MBB,41,0.000
90334,090334-LOS-CHARCOS,Durango,Mezquital,"4,103",23.019581,-104.300501,34988,Satelital,MBB,487,3.463
90346,090346-LA-CANASTA,Durango,Poanas,"9,727",23.97684722,-104.0490167,34800,Satelital,MBB,490,16.140
90348,090348-EL-SALTITO,Durango,Durango,"5,988",24.015489,-104.708819,34108,Satelital,MBB,412,13.174
100001,100001-JALPA-DE-CANOVAS,Guanajuato,Purisima del Rincon,"3,623",20.881858,-101.980533,36433,Satelital,MBB,331,11.794
100003,100003-LOPEZ-MATEOS,Guanajuato,Celaya,"19,285",20.520083,-100.816556,38000,FO,MBB,948,8.599
100004,100004-LUIS-DE-VELASCO,Guanajuato,Celaya,"15,359",20.519001,-100.80846,38079,FO,MBB,1091,6.503
100005,100005-CLUB-DE-GOLF,Guanajuato,Celaya,"16,508",20.517897,-100.787369,38080,FO,MBB,613,8.293
100006,100006-RESIDENCIAL-DEL-PARQUE,Guanajuato,Celaya,"13,690",20.538,-100.824678,38010,FO,MBB,1007,12.470
100007,100007-SAXA-RUBRA,Guanajuato,Celaya,"16,312",20.534489,-100.846656,38028,FO,MBB,1469,10.672
100008,100008-2301-CELAYA,Guanajuato,Celaya,"9,617",20.548072,-100.821222,38010,FO,MBB,1001,15.066
100009,100009-GOBERNADORES,Guanajuato,Celaya,"11,492",20.549096,-100.783956,38036,FO,MBB,1810,9.353
100010,100010-LAGOS-II,Guanajuato,Celaya,"20,146",20.506833,-100.825889,38098,FO,MBB,1963,8.474
100011,100011-CELAYA-INDUSTRIAL,Guanajuato,Celaya,"13,178",20.553806,-100.816389,38010,FO,MBB,806,9.684
100012,100012-LOS-OLIVOS,Guanajuato,Celaya,"4,164",20.546078,-100.769217,38037,FO,MBB,1226,8.214
100013,100013-ABRIL,Guanajuato,Celaya,"15,426",20.510947,-100.841464,38060,FO,MBB,977,7.213
100014,100014-AXTEL-SITIO-CELAYA,Guanajuato,Celaya,"10,559",20.558964,-100.859767,38016,FO,MBB,1868,8.552
100015,100015-2302-CELAYA,Guanajuato,Celaya,"18,794",20.519178,-100.830292,38060,FO,MBB,839,8.217
100016,100016-PONIENTE-6,Guanajuato,Celaya,"14,408",20.556291,-100.802909,38010,FO,MBB,869,12.474
100018,100018-LAGO-DEL-VALLE,Guanajuato,Celaya,"13,879",20.53427,-100.776731,38088,FO,MBB,628,11.425
100019,100019-LA-PRESA,Guanajuato,Celaya,"4,286",20.539917,-100.813469,38010,FO,MBB,599,16.722
100020,100020-CELAYA-CENTRO,Guanajuato,Celaya,"18,022",20.507333,-100.812528,38090,FO,MBB,1348,6.488
100021,100021-ALAMEDA-CELAYA-R7,Guanajuato,Celaya,"23,102",20.531522,-100.808647,38050,FO,MBB,773,11.957
100022,100022-PISCIS,Guanajuato,Celaya,"2,643",20.527289,-100.791758,38080,FO,MBB,709,12.369
100023,100023-CUAUHTEMOC,Guanajuato,Celaya,"3,733",20.535925,-100.78865,38034,FO,MBB,632,18.265
100024,100024-EMILIANO-ZAPATA,Guanajuato,Celaya,"12,088",20.541528,-100.801528,38030,FO,MBB,1355,14.938
100025,100025-LOTE-DE-AUTOS,Guanajuato,Celaya,"23,654",20.494167,-100.811111,38090,FO,MBB,1246,8.719
100026,100026-PARQUE-CELAYA,Guanajuato,Celaya,"10,398",20.5456801,-100.8414101,38028,FO,MBB,1079,15.502
100027,100027-CONCORDIA,Guanajuato,Celaya,"11,828",20.525933,-100.833358,38020,FO,MBB,884,11.643
100028,100028-LA-CALESA,Guanajuato,Celaya,"18,653",20.55793,-100.84167,38016,FO,MBB,1814,8.253
100029,100029-TAMARINDO,Guanajuato,Celaya,"8,535",20.507067,-100.794969,38085,FO,MBB,1286,11.979
100030,100030-EL-SAUZ,Guanajuato,Celaya,"6,568",20.551853,-100.849903,38117,FO,MBB,1449,14.065
100100,100100-20-DE-ENERO,Guanajuato,Leon,"23,645",21.123278,-101.681458,37000,MW,MBB,911,12.725
100101,100101-CAMELIAS,Guanajuato,Leon,"16,116",21.126528,-101.685972,37340,FO,MBB,1054,10.575
100102,100102-MALECON,Guanajuato,Leon,"14,811",21.123739,-101.674169,37327,FO,MBB,381,12.326
100103,100103-SAN-JUAN-DE-DIOS,Guanajuato,Leon,"19,056",21.113583,-101.676694,37020,FO,MBB,986,10.929
100104,100104-708-LEON,Guanajuato,Leon,"17,108",21.119175,-101.664092,37266,FO,MBB,912,11.435
100105,100105-BOULEVARD-CHICHIMECAS,Guanajuato,Leon,"9,368",21.110963,-101.647854,37510,FO,MBB,956,12.109
100106,100106-PLAZA-VENECIA,Guanajuato,Leon,"13,666",21.101606,-101.636183,37530,FO,MBB,800,9.442
100107,100107-SAN-MIGUEL,Guanajuato,Leon,"30,090",21.101556,-101.680306,37390,FO,MBB,1712,6.371
100108,100108-RESTAURADORES,Guanajuato,Leon,"29,806",21.070339,-101.691465,37564,FO,MBB,1109,5.002
100109,100109-ESCUDERO,Guanajuato,Leon,"20,795",21.107194,-101.699889,37448,FO,MBB,1611,5.719
100110,100110-JUAREZ,Guanajuato,Leon,"21,556",21.095889,-101.691778,37458,FO,MBB,949,6.123
100111,100111-CEMENTOS-OP-LE-002,Guanajuato,Leon,"16,629",21.089667,-101.672694,37557,FO,MBB,1611,8.225
100112,100112-VISTA-HERMOSA,Guanajuato,Leon,"20,743",21.134861,-101.716916,37358,FO,MBB,1861,9.073
100113,100113-JOLGUABER,Guanajuato,Leon,"19,406",21.121167,-101.721222,37400,FO,MBB,1500,9.174
100114,100114-JUAN-BOSCO,Guanajuato,Leon,"14,660",21.124536,-101.703564,37340,FO,MBB,760,8.608
100115,100115-706-LEON,Guanajuato,Leon,"21,241",21.114053,-101.7096,37410,FO,MBB,1164,8.143
100116,100116-GRANADA,Guanajuato,Leon,"15,616",21.145372,-101.6993,37306,FO,MBB,689,9.913
100117,100117-DEL-REFUGIO,Guanajuato,Leon,"3,147",21.150772,-101.719558,37156,FO,MBB,251,13.097
100118,100118-REFUGIO-II,Guanajuato,Leon,"7,265",21.15231111,-101.7140333,37156,FO,MBB,817,8.143
100119,100119-COLEGIO-HUMANE,Guanajuato,Leon,"4,909",21.166125,-101.728053,37128,FO,MBB,285,15.300
100121,100121-PLAZA-MAYOR,Guanajuato,Leon,"8,429",21.154444,-101.700889,37150,FO,MBB,435,13.099
100122,100122-PANORAMA,Guanajuato,Leon,"15,915",21.1446101,-101.68665,37160,FO,MBB,741,7.252
100123,100123-ECHEVESTE,Guanajuato,Leon,"8,416",21.190278,-101.665167,37100,FO,MBB,1334,9.193
100124,100124-VALLE-DEL-SOL,Guanajuato,Leon,"16,001",21.172917,-101.661639,37119,FO,MBB,1523,7.523
100125,100125-VALLE-DEL-SOL,Guanajuato,Leon,"9,166",21.158642,-101.667044,37149,FO,MBB,443,20.943
100126,100126-NUEVA-CANDELARIA,Guanajuato,Leon,"17,025",21.135267,-101.6671,37227,FO,MBB,2066,7.354
100127,100127-AMISION-ANTIGUA-S-JOSE,Guanajuato,Leon,"7,681",21.156056,-101.651528,37205,FO,MBB,2192,8.222
100128,100128-FORLAN,Guanajuato,Leon,"4,659",21.16369,-101.642813,37219,FO,MBB,504,13.294
100129,100129-FRANCISCO-VILLA,Guanajuato,Leon,"9,354",21.135889,-101.643147,37235,FO,MBB,2310,6.690
100130,100130-UNIV-IBEROAMERICANA,Guanajuato,Leon,"6,751",21.130653,-101.630847,37235,FO,MBB,685,9.693
100131,100131-724-LEON,Guanajuato,Leon,"5,623",21.111047,-101.603328,37299,FO,MBB,1056,10.664
100132,100132-LEON,Guanajuato,Leon,"10,773",21.105556,-101.658056,37500,FO,MBB,352,22.669
100133,100133-JACARANDA,Guanajuato,Leon,"15,148",21.098778,-101.665392,37480,FO,MBB,810,14.333
100134,100134-TLATELOLCO,Guanajuato,Leon,"4,948",21.091909,-101.654128,37536,FO,MBB,883,15.344
100135,100135-SAN-ISIDRO-DE-JEREZ,Guanajuato,Leon,"6,409",21.0835,-101.650114,37530,FO,MBB,1795,8.524
100136,100136-DELTA,Guanajuato,Leon,"10,817",21.086919,-101.624247,37545,FO,MBB,1619,7.048
100137,100137-EL-MOLINO,Guanajuato,Leon,"5,152",21.096308,-101.590283,37295,FO,MBB,1559,15.124
100138,100138-PROVIDENCIA-REUBICACION,Guanajuato,Leon,"15,221",21.14397,-101.65652,37230,FO,MBB,1578,7.933
100140,100140-UNIVERSIDAD-TECNOLOGICA,Guanajuato,Leon,"11,374",21.06338889,-101.5857222,37544,FO,MBB,1069,7.355
100141,100141-ATOTONILCO,Guanajuato,Leon,"6,667",21.06936667,-101.6224806,37548,FO,MBB,999,14.879
100142,100142-711-LEON,Guanajuato,Leon,"5,965",21.077044,-101.629803,37549,FO,MBB,1361,12.767
100143,100143-VILLA-DEL-MAR,Guanajuato,Leon,"14,382",21.15309167,-101.6895028,37150,FO,MBB,897,9.622
100144,100144-PARQUE-HIDALGO,Guanajuato,Leon,"21,038",21.133056,-101.694944,37340,FO,MBB,1374,8.344
100145,100145-CONSTANCIA,Guanajuato,Leon,"14,044",21.13276389,-101.6813194,37320,FO,MBB,717,11.584
100146,100146-MARAVILLAS,Guanajuato,Leon,"6,442",21.14477778,-101.63175,37238,FO,MBB,824,10.701
100147,100147-TAPATIO,Guanajuato,Leon,"25,772",21.1117561,-101.6883522,37380,FO,MBB,1249,4.928
100148,100148-BRISAS,Guanajuato,Leon,"6,578",21.09777778,-101.6052778,37295,FO,MBB,1703,12.130
100149,100149-INSTITUTO-TECNOLOGICO,Guanajuato,Leon,"13,377",21.110556,-101.631667,37288,FO,MBB,397,15.567
100150,100150-CHURUMBEL,Guanajuato,Leon,"9,262",21.08036111,-101.6133056,37545,FO,MBB,1107,14.030
100151,100151-TORRES-DEL-LAGO,Guanajuato,Leon,"8,861",21.1605,-101.6814722,37170,FO,MBB,540,9.865
100152,100152-LOS-LOPEZ,Guanajuato,Leon,"13,967",21.050861,-101.577167,37685,FO,MBB,690,7.892
100153,100153-MELBOURNE,Guanajuato,Leon,"4,086",21.078755,-101.596629,37547,FO,MBB,1155,9.945
100154,100154-FRACCION-DE-JEREZ,Guanajuato,Leon,"5,832",21.094358,-101.640433,37530,FO,MBB,792,11.234
100155,100155-SAUZALITO,Guanajuato,Leon,"13,403",21.127006,-101.657131,37260,FO,MBB,2087,6.332
100156,100156-DETROIT,Guanajuato,Leon,"4,436",21.148778,-101.756583,37357,FO,MBB,1198,6.374
100157,100157-CANTON,Guanajuato,Leon,"4,207",21.142448,-101.767978,37359,FO,MBB,3763,7.449
100158,100158-OBSERVATORIOS,Guanajuato,Leon,"4,488",21.151225,-101.735733,37358,FO,MBB,1498,8.065
100159,100159-LA-JOYA,Guanajuato,Leon,"2,801",21.13775,-101.745417,37355,FO,MBB,1288,12.224
100163,100163-PANORAMA,Guanajuato,Purisima del Rincon,"8,211",21.0452693,-101.8739536,36416,FO,MBB,717,11.607
100164,100164-COUNTRY-CLUB,Guanajuato,Leon,"4,797",21.19302,-101.72455,37134,MW,MBB,552,13.381
100165,100165-LA-FERIA,Guanajuato,Leon,"8,617",21.11179,-101.65437,37510,FO,MBB,317,21.143
100166,100166-BELLA-VISTA,Guanajuato,Silao,"6,197",20.947847,-101.500457,36287,MW,MBB,613,7.454
100167,100167-KATMANDU,Guanajuato,Leon,"5,451",21.19032,-101.65611,37209,FO,MBB,1108,12.737
100168,100168-BOULEVAR-LA-LUZ,Guanajuato,Leon,"3,814",21.106212,-101.575527,37670,FO,MBB,558,16.556
100169,100169-EL-BARREAL,Guanajuato,Purisima del Rincon,"3,859",21.046106,-101.843094,36413,FO,MBB,467,10.127
100170,100170-GALERIAS-LEON,Guanajuato,Leon,"12,163",21.144024,-101.641326,37235,FO,MBB,1310,9.036
100171,100171-CAMPECHE,Guanajuato,Leon,"16,200",21.1255,-101.69612,37360,FO,MBB,534,12.657
100172,100172-CAZADORES,Guanajuato,Leon,"3,603",21.194756,-101.749867,37669,FO,MBB,425,14.887
100173,100173-BAILLERES,Guanajuato,Silao,"6,612",20.94962,-101.42476,36100,FO,MBB,861,8.889
100174,100174-JMC,Guanajuato,Leon,"4,479",21.139534,-101.734273,37353,FO,MBB,870,12.297
100175,100175-VINEDOS,Guanajuato,Leon,"3,008",21.06583,-101.56171,37544,MW,MBB,2962,7.517
100177,100177-SARDANETA,Guanajuato,Leon,"5,742",21.169328,-101.633352,37207,FO,MBB,1485,8.261
100178,100178-OTATES,Guanajuato,Leon,"3,465",21.113484,-101.551678,37670,FO,MBB,846,7.436
100179,100179-CANADA-DE-ALFARO,Guanajuato,Leon,"3,745",21.148901,-101.608683,37233,FO,MBB,396,14.678
100180,100180-EL-MAGUEY,Guanajuato,San Francisco del Rincon,"14,806",20.978594,-101.84582,36446,FO,MBB,905,7.038
100181,100181-COMANJILLA,Guanajuato,Silao,"1,237",21.064542,-101.472326,36277,MW,MBB,473,20.730
100182,100182-LOZA-DE-LOS-PADRES,Guanajuato,Leon,"4,257",21.070519,-101.545828,37680,FO,MBB,269,14.830
100183,100183-VILLAS-DE-PALERMO,Guanajuato,Leon,"1,354",21.15801,-101.74374,37358,FO,MBB,1334,6.494
100184,100184-HACIENDA,Guanajuato,Leon,"4,289",21.127961,-101.747516,37355,FO,MBB,608,13.680
100185,100185-LA-RESERVA,Guanajuato,Leon,"8,460",21.0794,-101.7486,37665,FO,MBB,262,10.948
100187,100187-LAS-COLINAS,Guanajuato,Silao,"7,284",20.965281,-101.423,36112,FO,MBB,1025,8.259
100188,100188-ZOOLOGICO,Guanajuato,Leon,"7,507",21.179472,-101.651358,37207,FO,MBB,1279,9.565
100189,100189-LEIBNIZ,Guanajuato,Leon,"9,279",21.137778,-101.755333,37357,FO,MBB,2347,9.207
100190,100190-GUVELCO,Guanajuato,Leon,"10,126",21.202437,-101.675543,37109,FO,MBB,1619,5.903
100191,100191-PEDRO-DE-ALVARADO,Guanajuato,Leon,"6,213",20.95565,-101.577,37686,FO,MBB,675,9.000
100192,100192-VALLE-DE-SENORA,Guanajuato,Leon,"5,627",21.160083,-101.658667,37200,FO,MBB,745,14.143
100194,100194-PASEO-DE-LAS-TORRES,Guanajuato,Leon,"2,726",21.16561,-101.75307,37669,FO,MBB,2100,6.752
100195,100195-POLITECNICO,Guanajuato,Silao,"6,554",21.01823,-101.49561,36275,MW,MBB,519,8.278
100196,100196-SILAO,Guanajuato,Silao,"11,541",20.94429,-101.42819,36100,FO,MBB,1365,8.723
100197,100197-RASTRO,Guanajuato,Leon,"17,275",21.09324,-101.72855,37438,FO,MBB,484,15.091
100198,100198-AEROPUERTO-BAHIO,Guanajuato,Silao,"8,866",20.987895,-101.488292,36273,FO,MBB,810,8.503
100199,100199-LOS-SAUCES,Guanajuato,Leon,"8,363",21.038222,-101.557611,37683,FO,MBB,472,8.176
100200,100200-CLOUTHIER,Guanajuato,Leon,"10,952",21.1574,-101.691,37125,FO,MBB,641,11.219
100201,100201-OCEANO-ATLANTICO,Guanajuato,Leon,"5,066",21.097639,-101.655972,37520,FO,MBB,906,21.328
100202,100202-LIBRAMIENTO-NORTE,Guanajuato,Leon,"9,774",21.118444,-101.627222,37287,FO,MBB,744,14.057
100203,100203-LA-PURISIMA,Guanajuato,Purisima del Rincon,"21,519",21.047003,-101.797558,36427,FO,MBB,532,9.257
100204,100204-CALLE-ALLENDE,Guanajuato,Purisima del Rincon,"13,533",21.02737,-101.87518,36400,FO,MBB,1179,10.137
100205,100205-SILAO,Guanajuato,Silao,"11,828",20.954708,-101.436562,36122,FO,MBB,1069,6.608
100206,100206-MORELOS,Guanajuato,Leon,"4,635",21.153628,-101.637331,37210,FO,MBB,1264,5.837
100207,100207-GM-PLANT,Guanajuato,Silao,"13,993",20.951972,-101.388583,36297,FO,MBB,704,8.762
100208,100208-EL-CARMEN,Guanajuato,Leon,"3,606",21.116128,-101.608594,37299,FO,MBB,360,18.967
100209,100209-LAS-PRESITAS,Guanajuato,Leon,"4,312",21.17285,-101.63937,37207,FO,MBB,1546,10.043
100210,100210-PANTEON-LA-FLORIDA,Guanajuato,Leon,"18,622",21.14272,-101.67493,37190,FO,MBB,1515,7.486
100211,100211-BALCONES-DEL-CAMPESTRE,Guanajuato,Leon,"2,589",21.183714,-101.703889,37138,FO,MBB,235,14.373
100212,100212-LOS-ANGELES,Guanajuato,San Francisco del Rincon,"8,509",21.02859,-101.85467,36330,FO,MBB,462,13.781
100213,100213-SANTA-ROSA,Guanajuato,Leon,"11,138",21.0755,-101.71744,37666,FO,MBB,666,6.230
100214,100214-VILLAURRUTIA,Guanajuato,Leon,"6,941",21.035763,-101.529343,37683,FO,MBB,345,6.269
100215,100215-SAN-CRISTOBAL,Guanajuato,San Francisco del Rincon,"11,142",20.98915,-101.69984,36467,MW,MBB,1616,5.270
100216,100216-LAGUNILLAS,Guanajuato,Leon,"5,698",21.20543,-101.76379,37669,FO,MBB,418,12.711
100217,100217-LA-SANDIA,Guanajuato,Leon,"7,498",20.921972,-101.704028,37687,MW,MBB,943,7.968
